Espere mientras se abre la aplicación|2016-05-24|08:28:14|2016-05-24|08:28:26|0:00:12|ManicTime|Applications|0|24
ManicTime|2016-05-24|08:28:26|2016-05-24|08:28:31|0:00:05|ManicTime|Applications|0|24
ManicTime|2016-05-24|08:28:31|2016-05-24|08:28:36|0:00:05|ManicTime|Applications|0|24
Configuración|2016-05-24|08:28:36|2016-05-24|08:28:44|0:00:08|ManicTime|Applications|0|24
Menú Inicio|2016-05-24|08:28:44|2016-05-24|08:28:49|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|24
60 segundos restantes|2016-06-02|11:52:42|2016-06-02|11:52:50|0:00:08|Sistema operativo Microsoft® Windows®|Applications|0|24
30 segundos restantes|2016-06-02|11:52:50|2016-06-02|11:52:55|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|24
10 segundos restantes|2016-06-02|11:52:55|2016-06-02|11:53:02|0:00:07|Sistema operativo Microsoft® Windows®|Applications|0|24
5 segundos restantes|2016-06-02|11:53:02|2016-06-02|11:53:08|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|24
Program Manager|2016-06-02|11:53:08|2016-06-02|11:55:30|0:02:22|Sistema operativo Microsoft® Windows®|Applications|0|24
Installers|2016-06-02|11:55:30|2016-06-02|11:55:35|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|24
Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02|11:55:35|2016-06-02|11:55:52|0:00:17|Microsoft® Visual Studio® 2008|Applications|0|24
Menú Inicio|2016-06-02|11:55:52|2016-06-02|11:56:06|0:00:14|Sistema operativo Microsoft® Windows®|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02|11:56:06|2016-06-02|11:56:14|0:00:08|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|24
Servicios|2016-06-02|11:56:14|2016-06-02|11:56:36|0:00:22|Servicios|Applications|0|24
Control de servicio|2016-06-02|11:56:36|2016-06-02|11:56:41|0:00:05|Control de servicio|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02|11:56:41|2016-06-02|11:56:51|0:00:10|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610|2016-06-02|11:56:51|2016-06-02|11:57:18|0:00:27|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.60610|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02|11:57:18|2016-06-02|11:57:41|0:00:23|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|24
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02|11:57:41|2016-06-02|11:57:47|0:00:06|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|24
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02|11:57:47|2016-06-02|11:58:35|0:00:48|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|24
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005|2016-06-02|11:58:35|2016-06-02|11:59:30|0:00:55|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005|Applications|0|24
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005|2016-06-02|11:59:30|2016-06-02|12:00:33|0:01:03|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005|Applications|0|24
Installers|2016-06-02|12:00:33|2016-06-02|12:00:39|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|24
Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02|12:00:39|2016-06-02|12:00:54|0:00:15|Microsoft® Visual Studio® 2008|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02|12:00:54|2016-06-02|12:01:00|0:00:06|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02|12:01:00|2016-06-02|12:01:39|0:00:39|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|24
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610|2016-06-02|12:01:39|2016-06-02|12:02:30|0:00:51|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610|Applications|0|24
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02|12:02:30|2016-06-02|12:02:37|0:00:07|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|24
