Espere mientras se abre la aplicación|2016-05-24|09:49:14|2016-05-24|09:49:24|0:00:10|ManicTime|Applications|0|40
ManicTime|2016-05-24|09:49:24|2016-05-24|09:49:29|0:00:05|ManicTime|Applications|0|40
Gracias|2016-05-24|09:49:29|2016-05-24|09:49:34|0:00:05|ManicTime|Applications|0|40
Configuración|2016-05-24|09:49:34|2016-05-24|09:49:40|0:00:06|ManicTime|Applications|0|40
Menú Inicio|2016-05-24|09:49:40|2016-05-24|09:49:43|0:00:03|Sistema operativo Microsoft® Windows®|Applications|0|40
Menú Inicio|2016-06-02|16:18:59|2016-06-02|16:19:06|0:00:07|Sistema operativo Microsoft® Windows®|Applications|0|40
Sistema operativo Microsoft® Windows®|2016-06-02|16:19:06|2016-06-02|16:19:12|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|40
Servicios|2016-06-02|16:19:12|2016-06-02|16:19:22|0:00:10|Servicios|Applications|0|40
Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02|16:19:22|2016-06-02|16:19:27|0:00:05|Propiedades de Web Deployment Agent Service (Equipo local)|Applications|0|40
45 segundos restantes|2016-06-02|16:19:27|2016-06-02|16:19:38|0:00:11|Sistema operativo Microsoft® Windows®|Applications|0|40
Inicio|2016-06-02|16:19:38|2016-06-02|16:20:09|0:00:31|Sistema operativo Microsoft® Windows®|Applications|0|40
Extracting Files|2016-06-02|16:20:09|2016-06-02|16:20:14|0:00:05|Microsoft Visual C++ 2008 Redistributable|Applications|0|40
Setup|2016-06-02|16:20:14|2016-06-02|16:20:21|0:00:07|Microsoft® Visual Studio® 2008|Applications|1|40
Installers|2016-06-02|16:20:21|2016-06-02|16:20:26|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|40
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02|16:20:26|2016-06-02|16:22:40|0:02:14|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|40
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02|16:22:40|2016-06-02|16:23:58|0:01:18|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|40
