Espere mientras se abre la aplicación|2016-05-24|09:16:23|2016-05-24|09:16:34|0:00:11|ManicTime|Applications|0|32
ManicTime|2016-05-24|09:16:34|2016-05-24|09:16:39|0:00:05|ManicTime|Applications|0|32
Licencia|2016-05-24|09:16:39|2016-05-24|09:16:45|0:00:06|ManicTime|Applications|0|32
Configuración|2016-05-24|09:16:45|2016-05-24|09:16:52|0:00:07|ManicTime|Applications|0|32
Sistema operativo Microsoft® Windows®|2016-05-24|09:16:52|2016-05-24|09:16:55|0:00:03|Sistema operativo Microsoft® Windows®|Applications|0|32
15 segundos restantes|2016-06-02|14:35:23|2016-06-02|14:35:30|0:00:07|Sistema operativo Microsoft® Windows®|Applications|0|32
10 segundos restantes|2016-06-02|14:35:30|2016-06-02|14:35:36|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|32
Installers|2016-06-02|14:35:36|2016-06-02|14:35:44|0:00:08|Sistema operativo Microsoft® Windows®|Applications|0|32
Setup|2016-06-02|14:35:44|2016-06-02|14:35:51|0:00:07|Microsoft® Visual Studio® 2008|Applications|1|32
Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02|14:35:51|2016-06-02|14:35:56|0:00:05|Microsoft® Visual Studio® 2008|Applications|1|32
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02|14:35:56|2016-06-02|14:36:02|0:00:06|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|32
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02|14:36:02|2016-06-02|14:37:18|0:01:16|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Applications|0|32
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02|14:37:18|2016-06-02|14:37:24|0:00:06|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|32
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02|14:37:24|2016-06-02|14:38:35|0:01:11|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Applications|0|32
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005|2016-06-02|14:38:35|2016-06-02|14:39:21|0:00:46|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005|Applications|0|32
Installers|2016-06-02|14:39:21|2016-06-02|14:39:27|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|32
Setup|2016-06-02|14:39:27|2016-06-02|14:39:35|0:00:08|Microsoft® Visual Studio® 2008|Applications|1|32
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 Setup|2016-06-02|14:39:35|2016-06-02|14:41:29|0:01:54|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Applications|0|32
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02|14:41:29|2016-06-02|14:41:35|0:00:06|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|32
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02|14:41:35|2016-06-02|14:42:55|0:01:20|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Applications|0|32
Installers|2016-06-02|14:42:55|2016-06-02|14:43:02|0:00:07|Sistema operativo Microsoft® Windows®|Applications|0|32
Sistema operativo Microsoft® Windows®|2016-06-02|14:43:02|2016-06-02|14:43:10|0:00:08|Sistema operativo Microsoft® Windows®|Applications|0|32
Servicios|2016-06-02|14:43:10|2016-06-02|14:43:30|0:00:20|Servicios|Applications|0|32
Setup - Wampserver64|2016-06-02|14:43:30|2016-06-02|14:43:43|0:00:13|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|Applications|1|32
Installers|2016-06-02|14:43:43|2016-06-02|14:43:48|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|32
Setup - Wampserver64|2016-06-02|14:43:48|2016-06-02|14:45:36|0:01:48|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|Applications|1|32
Python 3.5.1 (64-bit) Setup|2016-06-02|14:45:36|2016-06-02|14:45:53|0:00:17|Python 3.5.1 (64-bit)|Applications|1|32
Installers|2016-06-02|14:45:53|2016-06-02|14:46:01|0:00:08|Sistema operativo Microsoft® Windows®|Applications|0|32
Python 3.5.1 (64-bit) Setup|2016-06-02|14:46:01|2016-06-02|14:47:20|0:01:19|Python 3.5.1 (64-bit)|Applications|1|32
Program Manager|2016-06-02|14:47:20|2016-06-02|14:47:26|0:00:06|Sistema operativo Microsoft® Windows®|Applications|0|32
Menú Inicio|2016-06-02|14:47:26|2016-06-02|14:47:29|0:00:03|Sistema operativo Microsoft® Windows®|Applications|0|32
Menú Inicio|2016-06-03|23:13:33|2016-06-03|23:13:38|0:00:05|Sistema operativo Microsoft® Windows®|Applications|0|32
Program Manager|2016-06-15|09:01:19|2016-06-15|09:02:06|0:00:47|Sistema operativo Microsoft® Windows®|Applications|0|32
Chrome - Google Chrome|2016-06-15|09:02:06|2016-06-15|09:02:34|0:00:28|Google Chrome|Applications|0|32
chrome://chrome-signin/?access_point=0&reason=0|2016-06-15|09:02:06|2016-06-15|09:02:34|0:00:28|chrome-signin|Documents|0|32
Chrome - Google Chrome|2016-06-15|09:02:34|2016-06-15|09:02:42|0:00:08|Google Chrome|Applications|0|32
Actividad reciente - Google Chrome|2016-06-15|09:03:03|2016-06-15|09:03:12|0:00:09|Google Chrome|Applications|0|32
Practica Bootstrap: DESARROLLO DE APLICACIONES WEB - Google Chrome|2016-06-15|09:03:12|2016-06-15|09:03:29|0:00:17|Google Chrome|Applications|0|32
http://sidweb.e/|2016-06-15|09:02:34|2016-06-15|09:02:42|0:00:08|sidweb.e|Documents|0|32
https://auth.espol.edu.ec/login?service=https:%2F%2Fwww.sidweb.espol.edu.ec%2Flogin|2016-06-15|09:02:42|2016-06-15|09:03:03|0:00:21|auth.espol.edu.ec|Documents|0|32
https://www.sidweb.espol.edu.ec/|2016-06-15|09:03:03|2016-06-15|09:03:12|0:00:09|www.sidweb.espol.edu.ec|Documents|0|32
