ManicTime|2016-10-25|22:20:15|2016-10-25|22:21:30|0:01:15|Windows Explorer|Applications|0|24
Please wait while the application opens (Not Responding)|2016-10-25|22:21:30|2016-10-25|22:21:56|0:00:26|Desktop Window Manager|Applications|0|24
Please wait while the application opens|2016-10-25|22:21:56|2016-10-25|22:22:06|0:00:10|ManicTime|Applications|0|24
Program Manager|2016-10-25|22:22:06|2016-10-25|22:23:14|0:01:08|Windows Explorer|Applications|0|24
ManicTime|2016-10-25|22:23:14|2016-10-25|22:23:21|0:00:07|ManicTime|Applications|0|24
Program Manager|2016-10-25|22:23:21|2016-10-25|22:23:34|0:00:13|Windows Explorer|Applications|0|24
Licencia|2016-10-25|22:23:34|2016-10-25|22:23:45|0:00:11|ManicTime|Applications|0|24
ManicTime - STANDARD|2016-10-25|22:23:45|2016-10-25|22:23:57|0:00:12|ManicTime|Applications|0|24
Configuración|2016-10-25|22:23:57|2016-10-25|22:24:37|0:00:40|ManicTime|Applications|0|24
ManicTime - STANDARD|2016-10-25|22:24:37|2016-10-25|22:24:45|0:00:08|ManicTime|Applications|0|24
Start menu|2016-10-25|22:24:45|2016-10-25|22:25:30|0:00:45|Windows Explorer|Applications|0|24
administrador de tareas - Search Results|2016-10-25|22:25:30|2016-10-25|22:25:49|0:00:19|Windows Explorer|Applications|0|24
Start menu|2016-10-25|22:25:49|2016-10-25|22:25:54|0:00:05|Windows Explorer|Applications|0|24
Windows Explorer|2016-10-25|22:25:54|2016-10-25|22:26:22|0:00:28|Windows Explorer|Applications|0|24
Start|2016-12-03|11:25:14|2016-12-03|11:25:21|0:00:07|Windows Explorer|Applications|0|24
Windows Explorer|2016-12-03|11:25:21|2016-12-03|11:25:26|0:00:05|Windows Explorer|Applications|0|24
Power Options|2016-12-03|11:25:26|2016-12-03|11:25:32|0:00:06|Windows Explorer|Applications|0|24
Start menu|2016-12-03|11:25:32|2016-12-03|11:25:38|0:00:06|Windows Explorer|Applications|0|24
Windows Explorer|2016-12-03|11:25:38|2016-12-03|11:25:45|0:00:07|Windows Explorer|Applications|0|24
Nueva pestaña - Google Chrome|2016-12-03|11:25:45|2016-12-03|11:25:55|0:00:10|Google Chrome|Applications|0|24
git - Buscar con Google - Google Chrome|2016-12-03|11:25:55|2016-12-03|11:26:01|0:00:06|Google Chrome|Applications|1|24
Git - Downloading Package - Google Chrome|2016-12-03|11:26:01|2016-12-03|11:27:02|0:01:01|Google Chrome|Applications|1|24
https://www.google.com.ec/search?q=git&oq=git&aqs=chrome..69i57.1079j0j1&sourceid=chrome&ie=UTF-8|2016-12-03|11:25:55|2016-12-03|11:26:01|0:00:06|www.google.com.ec|Documents|1|24
https://git-scm.com/download/win|2016-12-03|11:26:01|2016-12-03|11:27:02|0:01:01|git-scm.com|Documents|1|24
Open File - Security Warning|2016-12-03|11:27:02|2016-12-03|11:27:10|0:00:08|Google Chrome|Applications|0|24
Git 2.11.0 Setup|2016-12-03|11:27:10|2016-12-03|11:29:57|0:02:47|Git-2.11.0-64-bit|Applications|1|24
Program Manager|2016-12-03|11:29:57|2016-12-03|11:30:24|0:00:27|Windows Explorer|Applications|0|24
Libraries|2016-12-03|11:30:24|2016-12-03|11:30:37|0:00:13|Windows Explorer|Applications|0|24
Folder Options|2016-12-03|11:30:37|2016-12-03|11:30:49|0:00:12|Windows Explorer|Applications|0|24
Program Manager|2016-12-03|11:30:49|2016-12-03|11:31:07|0:00:18|Windows Explorer|Applications|0|24
Inicio.cmd - Notepad|2016-12-03|11:31:07|2016-12-03|11:31:49|0:00:42|Notepad|Applications|1|24
Inicio.cmd|2016-12-03|11:31:07|2016-12-03|11:31:49|0:00:42|Inicio.cmd|Documents|1|24
Chrome - Google Chrome|2016-12-03|11:31:49|2016-12-03|11:31:54|0:00:05|Google Chrome|Applications|0|24
Git 2.11.0 Setup|2016-12-03|11:31:54|2016-12-03|11:31:59|0:00:05|Git-2.11.0-64-bit|Applications|1|24
Chrome - Google Chrome|2016-12-03|11:31:59|2016-12-03|11:37:04|0:05:05|Google Chrome|Applications|0|24
chrome://chrome-signin/?access_point=0&reason=0|2016-12-03|11:31:49|2016-12-03|11:31:54|0:00:05|chrome-signin|Documents|0|24
chrome://chrome-signin/?access_point=0&reason=0|2016-12-03|11:31:59|2016-12-03|11:37:04|0:05:05|chrome-signin|Documents|0|24
Chrome - Google Chrome|2016-12-03|11:37:04|2016-12-03|11:37:46|0:00:42|Google Chrome|Applications|0|24
Chrome - Google Chrome|2016-12-03|11:37:46|2016-12-03|12:11:40|0:33:54|Google Chrome|Applications|0|24
chrome://chrome-signin/?access_point=0&reason=0|2016-12-03|11:37:46|2016-12-03|12:11:40|0:33:54|chrome-signin|Documents|0|24
Windows Activation Client|2016-12-03|12:11:40|2016-12-03|12:17:03|0:05:23|Windows Activation Client|Applications|0|24
Chrome - Google Chrome|2016-12-03|12:17:03|2016-12-03|12:17:08|0:00:05|Google Chrome|Applications|0|24
Libraries|2016-12-03|12:17:08|2016-12-03|12:17:13|0:00:05|Windows Explorer|Applications|0|24
|2016-12-03|12:17:13|2016-12-03|12:17:23|0:00:10|Windows Explorer|Applications|0|24
Program Files (x86)|2016-12-03|12:17:23|2016-12-03|12:18:23|0:01:00|Windows Explorer|Applications|0|24
chrome://chrome-signin/?access_point=0&reason=0|2016-12-03|12:17:03|2016-12-03|12:17:08|0:00:05|chrome-signin|Documents|0|24
Chrome - Google Chrome|2016-12-03|12:18:23|2016-12-03|12:18:29|0:00:06|Google Chrome|Applications|0|24
Nueva pestaña - Google Chrome|2016-12-03|12:18:29|2016-12-03|12:18:37|0:00:08|Google Chrome|Applications|0|24
github - Buscar con Google - Google Chrome|2016-12-03|12:18:37|2016-12-03|12:18:50|0:00:13|Google Chrome|Applications|1|24
How people build software · GitHub - Google Chrome|2016-12-03|12:18:50|2016-12-03|12:19:06|0:00:16|Google Chrome|Applications|1|24
chrome://chrome-signin/?access_point=0&reason=0|2016-12-03|12:18:23|2016-12-03|12:18:29|0:00:06|chrome-signin|Documents|0|24
https://www.google.com.ec/search?q=github&oq=github&aqs=chrome..69i57.1247j0j1&sourceid=chrome&ie=UTF-8|2016-12-03|12:18:29|2016-12-03|12:18:37|0:00:08|www.google.com.ec|Documents|1|24
https://www.google.com.ec/search?q=github&oq=github&aqs=chrome..69i57.1247j0j1&sourceid=chrome&ie=UTF-8|2016-12-03|12:18:37|2016-12-03|12:18:50|0:00:13|www.google.com.ec|Documents|1|24
https://github.com/|2016-12-03|12:18:50|2016-12-03|12:19:06|0:00:16|github.com|Documents|1|24
Sign in to GitHub · GitHub - Google Chrome|2016-12-03|12:19:06|2016-12-03|12:19:14|0:00:08|Google Chrome|Applications|1|24
GitHub - Google Chrome|2016-12-03|12:19:14|2016-12-03|12:19:19|0:00:05|Google Chrome|Applications|1|24
Branches · LeoEras/MTB - Google Chrome|2016-12-03|12:19:19|2016-12-03|12:19:29|0:00:10|Google Chrome|Applications|0|24
LeoEras/MTB - Google Chrome|2016-12-03|12:19:29|2016-12-03|12:19:38|0:00:09|Google Chrome|Applications|0|24
LeoEras/MTB at 30 - Google Chrome|2016-12-03|12:19:38|2016-12-03|12:19:53|0:00:15|Google Chrome|Applications|0|24
https://github.com/login|2016-12-03|12:19:06|2016-12-03|12:19:14|0:00:08|github.com|Documents|1|24
https://github.com/|2016-12-03|12:19:14|2016-12-03|12:19:19|0:00:05|github.com|Documents|1|24
https://github.com/LeoEras/MTB/branches|2016-12-03|12:19:19|2016-12-03|12:19:29|0:00:10|github.com|Documents|1|24
https://github.com/LeoEras/MTB|2016-12-03|12:19:29|2016-12-03|12:19:38|0:00:09|github.com|Documents|1|24
https://github.com/LeoEras/MTB/tree/30|2016-12-03|12:19:38|2016-12-03|12:19:53|0:00:15|github.com|Documents|1|24
Downloads|2016-12-03|12:19:53|2016-12-03|12:20:02|0:00:09|Windows Explorer|Applications|0|24
MTB-30|2016-12-03|12:20:02|2016-12-03|12:20:09|0:00:07|Windows Explorer|Applications|0|24
MTB|2016-12-03|12:20:09|2016-12-03|12:20:22|0:00:13|Windows Explorer|Applications|0|24
MTB-30|2016-12-03|12:20:22|2016-12-03|12:20:27|0:00:05|Windows Explorer|Applications|0|24
/usr/bin/bash --login -i|2016-12-03|12:20:27|2016-12-03|12:20:42|0:00:15|mintty|Applications|1|24
MINGW64:/c/Program Files (x86)/MTB|2016-12-03|12:20:42|2016-12-03|12:21:15|0:00:33|mintty|Applications|1|24
Program Files (x86)|2016-12-03|12:21:15|2016-12-03|12:21:22|0:00:07|Windows Explorer|Applications|0|24
MTB Properties|2016-12-03|12:21:22|2016-12-03|12:21:41|0:00:19|Windows Explorer|Applications|0|24
MTB Properties (Not Responding)|2016-12-03|12:21:41|2016-12-03|12:21:46|0:00:05|Desktop Window Manager|Applications|0|24
MTB Properties|2016-12-03|12:21:46|2016-12-03|12:22:05|0:00:19|Windows Explorer|Applications|0|24
Permissions for MTB|2016-12-03|12:22:05|2016-12-03|12:22:20|0:00:15|COM Surrogate|Applications|0|24
MINGW64:/c/Program Files (x86)/MTB|2016-12-03|12:22:20|2016-12-03|12:22:27|0:00:07|mintty|Applications|1|24
MTB-30|2016-12-03|12:22:27|2016-12-03|12:22:34|0:00:07|Windows Explorer|Applications|0|24
Copying|2016-12-03|12:22:34|2016-12-03|12:22:39|0:00:05|Windows Explorer|Applications|0|24
Copying 6 items (191 KB)|2016-12-03|12:22:39|2016-12-03|12:22:48|0:00:09|Windows Explorer|Applications|0|24
15 Seconds remaining|2016-12-03|12:22:48|2016-12-03|12:23:04|0:00:16|Windows Explorer|Applications|0|24
MTB|2016-12-03|12:23:04|2016-12-03|12:23:09|0:00:05|Windows Explorer|Applications|0|24
start.cmd - Notepad|2016-12-03|12:23:09|2016-12-03|12:23:24|0:00:15|Notepad|Applications|1|24
MTB|2016-12-03|12:23:24|2016-12-03|12:23:31|0:00:07|Windows Explorer|Applications|0|24
run.cmd - Notepad|2016-12-03|12:23:31|2016-12-03|12:23:48|0:00:17|Notepad|Applications|1|24
Downloads|2016-12-03|12:23:48|2016-12-03|12:23:53|0:00:05|Windows Explorer|Applications|0|24
start.cmd|2016-12-03|12:23:09|2016-12-03|12:23:24|0:00:15|start.cmd|Documents|1|24
run.cmd|2016-12-03|12:23:31|2016-12-03|12:23:48|0:00:17|run.cmd|Documents|1|24
Program Files (x86)|2016-12-03|12:23:53|2016-12-03|12:23:59|0:00:06|Windows Explorer|Applications|0|24
ManicTime|2016-12-03|12:23:59|2016-12-03|12:24:04|0:00:05|Windows Explorer|Applications|0|24
run.cmd - Notepad|2016-12-03|12:24:04|2016-12-03|12:24:20|0:00:16|Notepad|Applications|1|24
|2016-12-03|12:24:20|2016-12-03|12:24:25|0:00:05|Windows Explorer|Applications|0|24
Estudiante|2016-12-03|12:24:25|2016-12-03|12:24:35|0:00:10|Windows Explorer|Applications|0|24
Desktop|2016-12-03|12:24:35|2016-12-03|12:24:40|0:00:05|Windows Explorer|Applications|0|24
run.cmd - Notepad|2016-12-03|12:24:40|2016-12-03|12:25:00|0:00:20|Notepad|Applications|1|24
run.cmd|2016-12-03|12:24:04|2016-12-03|12:24:20|0:00:16|run.cmd|Documents|1|24
run.cmd|2016-12-03|12:24:40|2016-12-03|12:25:00|0:00:20|run.cmd|Documents|1|24
MINGW64:/c/Program Files (x86)/MTB|2016-12-03|12:25:00|2016-12-03|12:25:05|0:00:05|mintty|Applications|1|24
Desktop|2016-12-03|12:25:05|2016-12-03|12:25:14|0:00:09|Windows Explorer|Applications|0|24
run.cmd - Notepad|2016-12-03|12:25:14|2016-12-03|12:25:32|0:00:18|Notepad|Applications|1|24
MTB|2016-12-03|12:25:32|2016-12-03|12:25:42|0:00:10|Windows Explorer|Applications|0|24
end.cmd - Notepad|2016-12-03|12:25:42|2016-12-03|12:25:51|0:00:09|Notepad|Applications|1|24
MTB|2016-12-03|12:25:51|2016-12-03|12:26:14|0:00:23|Windows Explorer|Applications|0|24
run.cmd|2016-12-03|12:25:14|2016-12-03|12:25:32|0:00:18|run.cmd|Documents|1|24
end.cmd|2016-12-03|12:25:42|2016-12-03|12:25:51|0:00:09|end.cmd|Documents|1|24
Program Manager|2016-12-03|12:26:14|2016-12-03|12:26:25|0:00:11|Windows Explorer|Applications|0|24
MINGW64:/c/Program Files (x86)/MTB|2016-12-03|12:26:25|2016-12-03|12:26:31|0:00:06|mintty|Applications|1|24
Start|2016-12-03|12:26:31|2016-12-03|12:26:55|0:00:24|Windows Explorer|Applications|0|24
Program Manager|2016-12-03|12:26:55|2016-12-03|12:27:17|0:00:22|Windows Explorer|Applications|0|24
Notepad|2016-12-03|12:27:17|2016-12-03|12:27:22|0:00:05|Notepad|Applications|1|24
MTB|2016-12-03|12:27:22|2016-12-03|12:27:28|0:00:06|Windows Explorer|Applications|0|24
System|2016-12-03|12:27:28|2016-12-03|12:28:26|0:00:58|Windows Explorer|Applications|0|24
System Properties|2016-12-03|12:28:26|2016-12-03|12:28:41|0:00:15|Advanced System Settings|Applications|0|24
Environment Variables|2016-12-03|12:28:41|2016-12-03|12:28:50|0:00:09|Advanced System Settings|Applications|0|24
Windows Explorer|2016-12-03|12:28:50|2016-12-03|12:28:56|0:00:06|Windows Explorer|Applications|0|24
Inicio.cmd Properties|2016-12-03|12:28:56|2016-12-03|12:29:20|0:00:24|Windows Explorer|Applications|1|24
Inicio.cmd Properties|2016-12-03|12:29:20|2016-12-03|12:29:26|0:00:06|COM Surrogate|Applications|1|24
Environment Variables|2016-12-03|12:29:26|2016-12-03|12:29:32|0:00:06|Advanced System Settings|Applications|0|24
Program Manager|2016-12-03|12:29:32|2016-12-03|12:30:04|0:00:32|Windows Explorer|Applications|0|24
Environment Variables|2016-12-03|12:30:04|2016-12-03|12:30:12|0:00:08|Advanced System Settings|Applications|0|24
System|2016-12-03|12:30:12|2016-12-03|12:30:37|0:00:25|Windows Explorer|Applications|0|24
Environment Variables|2016-12-03|12:30:37|2016-12-03|12:30:46|0:00:09|Advanced System Settings|Applications|0|24
MTB|2016-12-03|12:30:46|2016-12-03|12:32:04|0:01:18|Windows Explorer|Applications|0|24
Start menu|2016-12-03|12:32:04|2016-12-03|12:32:38|0:00:34|Windows Explorer|Applications|0|24
Startup|2016-12-03|12:32:38|2016-12-03|12:33:50|0:01:12|Windows Explorer|Applications|0|24
Start menu|2016-12-03|12:33:50|2016-12-03|12:34:32|0:00:42|Windows Explorer|Applications|0|24
Windows Explorer|2016-12-03|12:34:32|2016-12-03|12:35:33|0:01:01|Windows Explorer|Applications|0|24
Task Scheduler|2016-12-03|12:35:33|2016-12-03|12:35:55|0:00:22|Task Scheduler|Applications|0|24
Create Task|2016-12-03|12:35:55|2016-12-03|12:36:20|0:00:25|Create Task|Applications|0|24
Open|2016-12-03|12:36:20|2016-12-03|12:36:41|0:00:21|Open|Applications|0|24
Create Task|2016-12-03|12:36:41|2016-12-03|12:37:44|0:01:03|Create Task|Applications|0|24
New Trigger|2016-12-03|12:37:44|2016-12-03|12:38:07|0:00:23|New Trigger|Applications|0|24
Create Task|2016-12-03|12:38:07|2016-12-03|12:38:45|0:00:38|Create Task|Applications|0|24
Task Scheduler|2016-12-03|12:38:45|2016-12-03|12:39:00|0:00:15|Task Scheduler|Applications|0|24
Create Task|2016-12-03|12:39:00|2016-12-03|12:39:27|0:00:27|Create Task|Applications|0|24
New Trigger|2016-12-03|12:39:27|2016-12-03|12:41:54|0:02:27|New Trigger|Applications|0|24
Create Task|2016-12-03|12:41:54|2016-12-03|12:41:59|0:00:05|Create Task|Applications|0|24
Open|2016-12-03|12:41:59|2016-12-03|12:42:04|0:00:05|Open|Applications|0|24
Create Task|2016-12-03|12:42:04|2016-12-03|12:42:44|0:00:40|Create Task|Applications|0|24
Create Task (Not Responding)|2016-12-03|12:42:44|2016-12-03|12:43:12|0:00:28|Desktop Window Manager|Applications|0|24
End Snap-in|2016-12-03|12:43:12|2016-12-03|12:43:39|0:00:27|End Snap|Applications|0|24
Task Scheduler|2016-12-03|12:43:39|2016-12-03|12:44:09|0:00:30|Task Scheduler|Applications|0|24
MTB|2016-12-03|12:44:09|2016-12-03|12:44:36|0:00:27|Windows Explorer|Applications|0|24
end.cmd - Notepad|2016-12-03|12:44:36|2016-12-03|12:44:43|0:00:07|Notepad|Applications|1|24
MTB|2016-12-03|12:44:43|2016-12-03|12:44:51|0:00:08|Windows Explorer|Applications|0|24
Start menu|2016-12-03|12:44:51|2016-12-03|12:45:20|0:00:29|Windows Explorer|Applications|0|24
